nba_id,_id,first_name,last_name,team
202709,5bb7cd4bf6fc0cd8aef923b5,Cory,Joseph,IND
1629186,5bb7cd4bf6fc0cd8aef923b6,Tiwian,Kendley,WAS
1628379,5bb7cd4bf6fc0cd8aef923b7,Luke,Kennard,DET
203077,5bb7cd4bf6fc0cd8aef923b8,Michael,Kidd-Gilchrist,CHA
1627884,5bb7cd4bf6fc0cd8aef923b9,Derrick,Jones Jr.,MIA
1628994,5bb7cd4bf6fc0cd8aef923ba,George,King,PHX
202688,5bb7cd4bf6fc0cd8aef923bb,Brandon,Knight,HOU
1628467,5bb7cd4bf6fc0cd8aef923bc,Maxi,Kleber,DAL
1628995,5bb7cd4bf6fc0cd8aef923bd,Kevin,Knox,NYK
1627788,5bb7cd4bf6fc0cd8aef923be,Furkan,Korkmaz,PHI
1628436,5bb7cd4bf6fc0cd8aef923bf,Luke,Kornet,NYK
2594,5bb7cd4bf6fc0cd8aef923c0,Kyle,Korver,CLE
201585,5bb7cd4bf6fc0cd8aef923c1,Kosta,Koufos,SAC
1628398,5bb7cd4bf6fc0cd8aef923c2,Kyle,Kuzma,LAL
1629066,5bb7cd4bf6fc0cd8aef923c3,Rodions,Kurucs,BKN
1627746,5bb7cd4bf6fc0cd8aef923c4,Skal,Labissiere,SAC
203087,5bb7cd4bf6fc0cd8aef923c5,Jeremy,Lamb,CHA
1627774,5bb7cd4bf6fc0cd8aef923c6,Jake,Layman,POR
203897,5bb7cd4bf6fc0cd8aef923c7,Zach,LaVine,CHI
1627747,5bb7cd4bf6fc0cd8aef923c8,Caris,LeVert,BKN
201584,5bb7cd4bf6fc0cd8aef923c9,Courtney,Lee,NYK
1628388,5bb7cd4bf6fc0cd8aef923ca,TJ,Leaf,IND
1627814,5bb7cd4bf6fc0cd8aef923cb,Damion,Lee,GSW
1629159,5bb7cd4bf6fc0cd8aef923cc,Marcus,Lee,MIA
203458,5bb7cd4bf6fc0cd8aef923cd,Alex,Len,ATL
1627215,5bb7cd4bf6fc0cd8aef923ce,Walter,Lemon Jr.,BOS
202695,5bb7cd4bf6fc0cd8aef923cf,Kawhi,Leonard,TOR
203086,5bb7cd4bf6fc0cd8aef923d0,Meyers,Leonard,POR
202720,5bb7cd4bf6fc0cd8aef923d1,Jon,Leuer,DET
202391,5bb7cd4bf6fc0cd8aef923d2,Jeremy,Lin,ATL
203081,5bb7cd4bf6fc0cd8aef923d3,Damian,Lillard,POR
2733,5bb7cd4bf6fc0cd8aef923d4,Shaun,Livingston,GSW
1629155,5bb7cd4bf6fc0cd8aef923d5,Zach,Lofton,DET
1626172,5bb7cd4bf6fc0cd8aef923d6,Kevon,Looney,GSW
201577,5bb7cd4bf6fc0cd8aef923d7,Robin,Lopez,CHI
201567,5bb7cd4bf6fc0cd8aef923d8,Kevin,Love,CLE
201572,5bb7cd4bf6fc0cd8aef923d9,Brook,Lopez,MIL
1628070,5bb7cd4bf6fc0cd8aef923da,Jordan,Loyd,TOR
200768,5bb7cd4bf6fc0cd8aef923db,Kyle,Lowry,TOR
203564,5bb7cd4bf6fc0cd8aef923dc,Kalin,Lucas,SAC
1627789,5bb7cd4bf6fc0cd8aef923dd,Timothe,Luwawu-Cabarrot,OKC
1629131,5bb7cd4bf6fc0cd8aef923de,Jairus,Lyles,UTA
1628399,5bb7cd4bf6fc0cd8aef923df,Tyler,Lydon,DEN
1626168,5bb7cd4bf6fc0cd8aef923e0,Trey,Lyles,DEN
1629133,5bb7cd4bf6fc0cd8aef923e1,Daryl,Macon,DAL
1629122,5bb7cd4bf6fc0cd8aef923e2,J.P.,Macura,CHA
101133,5bb7cd4bf6fc0cd8aef923e3,Ian,Mahinmi,WAS
202714,5bb7cd4bf6fc0cd8aef923e4,Shelvin,Mack,MEM
1627748,5bb7cd4bf6fc0cd8aef923e5,Thon,Maker,MIL
1626246,5bb7cd4bf6fc0cd8aef923e6,Boban,Marjanovic,LAC
1628374,5bb7cd4bf6fc0cd8aef923e7,Lauri,Markkanen,CHI
202083,5bb7cd4bf6fc0cd8aef923e8,Wesley,Matthews,DAL
201601,5bb7cd4bf6fc0cd8aef923e9,Luc,Mbah a Moute,LAC
1626185,5bb7cd4bf6fc0cd8aef923ea,Jarell,Martin,ORL
1627775,5bb7cd4bf6fc0cd8aef923eb,Patrick,McCaw,GSW
203468,5bb7cd4bf6fc0cd8aef923ec,CJ,McCollum,POR
1628412,5bb7cd4bf6fc0cd8aef923ed,Frank,Mason,SAC
1628999,5bb7cd4bf6fc0cd8aef923ee,Yante,Maten,MIA
204456,5bb7cd4bf6fc0cd8aef923ef,T.J.,McConnell,PHI
1629000,5bb7cd4bf6fc0cd8aef923f0,Brandon,McCoy,NOP
1626191,5bb7cd4bf6fc0cd8aef923f1,Chris,McCullough,DET
203909,5bb7cd4bf6fc0cd8aef923f2,KJ,McDaniels,OKC
203926,5bb7cd4bf6fc0cd8aef923f3,Doug,McDermott,IND
201580,5bb7cd4bf6fc0cd8aef923f4,JaVale,McGee,LAL
203585,5bb7cd4bf6fc0cd8aef923f5,Rodney,McGruder,MIA
1628035,5bb7cd4bf6fc0cd8aef923f6,Alfonzo,McKinnie,GSW
1629162,5bb7cd4bf6fc0cd8aef923f7,Jordan,McLaughlin,BKN
203463,5bb7cd4bf6fc0cd8aef923f8,Ben,McLemore,SAC
203895,5bb7cd4bf6fc0cd8aef923f9,Jordan,McRae,WAS
201975,5bb7cd4bf6fc0cd8aef923fa,Jodie,Meeks,WAS
1626257,5bb7cd4bf6fc0cd8aef923fb,Salah,Mejri,DAL
1629001,5bb7cd4bf6fc0cd8aef923fc,De'Anthony,Melton,PHX
1629002,5bb7cd4bf6fc0cd8aef923fd,Chimezie,Metu,SAS
203114,5bb7cd4bf6fc0cd8aef923fe,Khris,Middleton,MIL
101139,5bb7cd4bf6fc0cd8aef923ff,CJ,Miles,TOR
203121,5bb7cd4bf6fc0cd8aef92400,Darius,Miller,NOP
1629149,5bb7cd4bf6fc0cd8aef92401,Codi,Miller-McIntyre,DAL
201988,5bb7cd4bf6fc0cd8aef92402,Patty,Mills,SAS
200794,5bb7cd4bf6fc0cd8aef92403,Paul,Millsap,DEN
1629003,5bb7cd4bf6fc0cd8aef92404,Shake,Milton,PHI
202703,5bb7cd4bf6fc0cd8aef92405,Nikola,Mirotic,NOP
1628378,5bb7cd4bf6fc0cd8aef92406,Donovan,Mitchell,UTA
1628513,5bb7cd4bf6fc0cd8aef92407,Naz,Mitrou-Long,UTA
1628370,5bb7cd4bf6fc0cd8aef92408,Malik,Monk,CHA
202328,5bb7cd4bf6fc0cd8aef92409,Greg,Monroe,TOR
1629078,5bb7cd4bf6fc0cd8aef9240a,Doral,Moore,MEM
1628500,5bb7cd4bf6fc0cd8aef9240b,Ben,Moore,IND
202734,5bb7cd4bf6fc0cd8aef9240c,E'Twaun,Moore,NOP
203961,5bb7cd4bf6fc0cd8aef9240d,Eric,Moreland,TOR
202721,5bb7cd4bf6fc0cd8aef9240e,Darius,Morris,NOP
202694,5bb7cd4bf6fc0cd8aef9240f,Marcus,Morris,BOS
1628537,5bb7cd4bf6fc0cd8aef92410,Jaylen,Morris,MIL
202693,5bb7cd4bf6fc0cd8aef92411,Markieff,Morris,WAS
1628420,5bb7cd4bf6fc0cd8aef92412,Monte,Morris,DEN
1628405,5bb7cd4bf6fc0cd8aef92413,Johnathan,Motley,LAC
202389,5bb7cd4bf6fc0cd8aef92414,Timofey,Mozgov,ORL
1626144,5bb7cd4bf6fc0cd8aef92415,Emmanuel,Mudiay,NYK
203498,5bb7cd4bf6fc0cd8aef92416,Shabazz,Muhammad,MIL
1627749,5bb7cd4bf6fc0cd8aef92417,Dejounte,Murray,SAS
1627750,5bb7cd4bf6fc0cd8aef92418,Jamal,Murray,DEN
1629058,5bb7cd4bf6fc0cd8aef92419,Dzanan,Musa,BKN
203488,5bb7cd4bf6fc0cd8aef9241a,Mike,Muscala,PHI
1627846,5bb7cd4bf6fc0cd8aef9241b,Abdel,Nader,OKC
1629004,5bb7cd4bf6fc0cd8aef9241c,Svi,Mykhailiuk,LAL
1626204,5bb7cd4bf6fc0cd8aef9241d,Larry,Nance Jr.,CLE
203894,5bb7cd4bf6fc0cd8aef9241e,Shabazz,Napier,BKN
1629005,5bb7cd4bf6fc0cd8aef9241f,Malik,Newman,MIA
203526,5bb7cd4bf6fc0cd8aef92420,Raul,Neto,UTA
203457,5bb7cd4bf6fc0cd8aef92421,Nerlens,Noel,OKC
1627777,5bb7cd4bf6fc0cd8aef92422,Georges,Niang,UTA
201149,5bb7cd4bf6fc0cd8aef92423,Joakim,Noah,NYK
1717,5bb7cd4bf6fc0cd8aef92424,Dirk,Nowitzki,DAL
1629134,5bb7cd4bf6fc0cd8aef92425,Kendrick,Nunn,GSW
1628373,5bb7cd4bf6fc0cd8aef92426,Frank,Ntilikina,NYK
203263,5bb7cd4bf6fc0cd8aef92427,James,Nunnally,MIN
203994,5bb7cd4bf6fc0cd8aef92428,Jusuf,Nurkic,POR
1628021,5bb7cd4bf6fc0cd8aef92429,David,Nwaba,CLE
203124,5bb7cd4bf6fc0cd8aef9242a,Kyle,O'Quinn,IND
1626220,5bb7cd4bf6fc0cd8aef9242b,Royce,O'Neale,UTA
1628400,5bb7cd4bf6fc0cd8aef9242c,Semi,Ojeleye,BOS
2731,5bb7cd4bf6fc0cd8aef9242d,Emeka,Okafor,PHI
1626143,5bb7cd4bf6fc0cd8aef9242e,Jahlil,Okafor,NOP
1629059,5bb7cd4bf6fc0cd8aef9242f,Elie,Okobo,PHX
1629006,5bb7cd4bf6fc0cd8aef92430,Josh,Okogie,MIN
203506,5bb7cd4bf6fc0cd8aef92431,Victor,Oladipo,IND
1628419,5bb7cd4bf6fc0cd8aef92432,Cameron,Oliver,POR
203482,5bb7cd4bf6fc0cd8aef92433,Kelly,Olynyk,MIA
1629245,5bb7cd4bf6fc0cd8aef92434,Nuni,Omot,BKN
1627778,5bb7cd4bf6fc0cd8aef92435,Chinanu,Onuaku,POR
1626224,5bb7cd4bf6fc0cd8aef92436,Cedi,Osman,CLE
1626162,5bb7cd4bf6fc0cd8aef92437,Kelly,Oubre Jr.,WAS
2585,5bb7cd4bf6fc0cd8aef92438,Zaza,Pachulia,DET
203953,5bb7cd4bf6fc0cd8aef92439,Jabari,Parker,CHI
2225,5bb7cd4bf6fc0cd8aef9243a,Tony,Parker,CHA
202718,5bb7cd4bf6fc0cd8aef9243b,Chandler,Parsons,MEM
202335,5bb7cd4bf6fc0cd8aef9243c,Patrick,Patterson,OKC
1628383,5bb7cd4bf6fc0cd8aef9243d,Justin,Patton,MIN
1626166,5bb7cd4bf6fc0cd8aef9243e,Cameron,Payne,CHI
203901,5bb7cd4bf6fc0cd8aef9243f,Elfrid,Payton,NOP
101108,5bb7cd4bf6fc0cd8aef92440,Chris,Paul,HOU
1627780,5bb7cd4bf6fc0cd8aef92441,Gary,Payton II,POR
203658,5bb7cd4bf6fc0cd8aef92442,Norvel,Pelle,PHI
1629033,5bb7cd4bf6fc0cd8aef92443,Theo,Pinson,BKN
203486,5bb7cd4bf6fc0cd8aef92444,Mason,Plumlee,DEN
203101,5bb7cd4bf6fc0cd8aef92445,Miles,Plumlee,ATL
202347,5bb7cd4bf6fc0cd8aef92446,Quincy,Pondexter,SAS
1627751,5bb7cd4bf6fc0cd8aef92447,Jakob,Poeltl,SAS
1629008,5bb7cd4bf6fc0cd8aef92448,Michael,Porter Jr.,DEN
1626171,5bb7cd4bf6fc0cd8aef92449,Bobby,Portis,CHI
203490,5bb7cd4bf6fc0cd8aef9244a,Otto,Porter Jr.,WAS
204001,5bb7cd4bf6fc0cd8aef9244b,Kristaps,Porzingis,NYK
203939,5bb7cd4bf6fc0cd8aef9244c,Dwight,Powell,DAL
1626181,5bb7cd4bf6fc0cd8aef9244d,Norman,Powell,TOR
1627816,5bb7cd4bf6fc0cd8aef9244e,Alex,Poythress,ATL
1629009,5bb7cd4bf6fc0cd8aef9244f,Billy,Preston,CLE
1627752,5bb7cd4bf6fc0cd8aef92450,Taurean,Prince,ATL
1628397,5bb7cd4bf6fc0cd8aef92451,Ivan,Rabb,MEM
1627753,5bb7cd4bf6fc0cd8aef92452,,Zhou Qi,HOU
1626184,5bb7cd4bf6fc0cd8aef92453,Chasson,Randle,WAS
1626260,5bb7cd4bf6fc0cd8aef92454,Levi,Randolph,CLE
203944,5bb7cd4bf6fc0cd8aef92455,Julius,Randle,NOP
2216,5bb7cd4bf6fc0cd8aef92456,Zach,Randolph,SAC
200755,5bb7cd4bf6fc0cd8aef92457,JJ,Redick,PHI
1628432,5bb7cd4bf6fc0cd8aef92458,Davon,Reed,PHX
1629244,5bb7cd4bf6fc0cd8aef92459,Cameron,Reynolds,SAC
1626196,5bb7cd4bf6fc0cd8aef9245a,Josh,Richardson,MIA
1627781,5bb7cd4bf6fc0cd8aef9245b,Malachi,Richardson,TOR
203085,5bb7cd4bf6fc0cd8aef9245c,Austin,Rivers,WAS
203460,5bb7cd4bf6fc0cd8aef9245d,Andre,Roberson,OKC
1629166,5bb7cd4bf6fc0cd8aef9245e,Jeff,Roberson,BOS
1628421,5bb7cd4bf6fc0cd8aef9245f,Devin,Robinson,WAS
1629130,5bb7cd4bf6fc0cd8aef92460,Duncan,Robinson,MIA
1629011,5bb7cd4bf6fc0cd8aef92461,Mitchell,Robinson,NYK
1629010,5bb7cd4bf6fc0cd8aef92462,Jerome,Robinson,LAC
203080,5bb7cd4bf6fc0cd8aef92463,Thomas,Robinson,ATL
203922,5bb7cd4bf6fc0cd8aef92464,Glenn,Robinson III,DET
1629184,5bb7cd4bf6fc0cd8aef92465,Desi,Rodriguez,LAC
200765,5bb7cd4bf6fc0cd8aef92466,Rajon,Rondo,LAL
201565,5bb7cd4bf6fc0cd8aef92467,Derrick,Rose,MIN
1626156,5bb7cd4bf6fc0cd8aef92468,D'Angelo,Russell,BKN
1627734,5bb7cd4bf6fc0cd8aef92469,Domantas,Sabonis,IND
203960,5bb7cd4bf6fc0cd8aef9246a,JaKarr,Sampson,CHI
203967,5bb7cd4bf6fc0cd8aef9246b,Dario,Saric,PHI
203107,5bb7cd4bf6fc0cd8aef9246c,Tomas,Satoransky,WAS
203471,5bb7cd4bf6fc0cd8aef9246d,Dennis,Schroder,OKC
203118,5bb7cd4bf6fc0cd8aef9246e,Mike,Scott,LAC
200757,5bb7cd4bf6fc0cd8aef9246f,Thabo,Sefolosha,UTA
1627782,5bb7cd4bf6fc0cd8aef92470,Wayne,Selden,MEM
1629012,5bb7cd4bf6fc0cd8aef92471,Collin,Sexton,CLE
1629013,5bb7cd4bf6fc0cd8aef92472,Landry,Shamet,PHI
202697,5bb7cd4bf6fc0cd8aef92473,Iman,Shumpert,SAC
1627783,5bb7cd4bf6fc0cd8aef92474,Pascal,Siakam,TOR
202918,5bb7cd4bf6fc0cd8aef92475,Xavier,Silas,DEN
1626179,5bb7cd4bf6fc0cd8aef92476,Terry,Rozier,BOS
1627732,5bb7cd4bf6fc0cd8aef92477,Ben,Simmons,PHI
203613,5bb7cd4bf6fc0cd8aef92478,Jonathon,Simmons,ORL
1628424,5bb7cd4bf6fc0cd8aef92479,Kobi,Simmons,CLE
1629014,5bb7cd4bf6fc0cd8aef9247a,Anfernee,Simons,POR
203082,5bb7cd4bf6fc0cd8aef9247b,Terrence,Ross,ORL
201937,5bb7cd4bf6fc0cd8aef9247c,Ricky,Rubio,UTA
202388,5bb7cd4bf6fc0cd8aef9247d,Donald,Sloan,DEN
202397,5bb7cd4bf6fc0cd8aef9247e,Ish,Smith,DET
203935,5bb7cd4bf6fc0cd8aef9247f,Marcus,Smart,BOS
2747,5bb7cd4bf6fc0cd8aef92480,JR,Smith,CLE
201160,5bb7cd4bf6fc0cd8aef92481,Jason,Smith,WAS
1629146,5bb7cd4bf6fc0cd8aef92482,Zach,Smith,CHA
1629015,5bb7cd4bf6fc0cd8aef92483,Zhaire,Smith,PHI
1628372,5bb7cd4bf6fc0cd8aef92484,Dennis,Smith Jr.,DAL
203503,5bb7cd4bf6fc0cd8aef92485,Tony,Snell,MIL
204076,5bb7cd4bf6fc0cd8aef92486,Richard,Solomon,OKC
1629016,5bb7cd4bf6fc0cd8aef92487,Omari,Spellman,ATL
1629034,5bb7cd4bf6fc0cd8aef92488,Ray,Spalding,DAL
1629236,5bb7cd4bf6fc0cd8aef92489,Jonathan,Stark,MIN
203917,5bb7cd4bf6fc0cd8aef9248a,Nik,Stauskas,POR
202362,5bb7cd4bf6fc0cd8aef9248b,Lance,Stephenson,LAL
1629136,5bb7cd4bf6fc0cd8aef9248c,Elijah,Stewart,IND
203950,5bb7cd4bf6fc0cd8aef9248d,Jarnell,Stokes,MIA
1628410,5bb7cd4bf6fc0cd8aef9248e,Edmond,Sumner,IND
1628403,5bb7cd4bf6fc0cd8aef9248f,Caleb,Swanigan,POR
1628369,5bb7cd4bf6fc0cd8aef92490,Jayson,Tatum,BOS
1627819,5bb7cd4bf6fc0cd8aef92491,Isaiah,Taylor,CLE
201952,5bb7cd4bf6fc0cd8aef92492,Jeff,Teague,MIN
203104,5bb7cd4bf6fc0cd8aef92493,Marquis,Teague,MEM
202066,5bb7cd4bf6fc0cd8aef92494,Garrett,Temple,MEM
1628462,5bb7cd4bf6fc0cd8aef92495,Milos,Teodosic,LAC
1629123,5bb7cd4bf6fc0cd8aef92496,Jared,Terrell,MIN
1629150,5bb7cd4bf6fc0cd8aef92497,Emanuel,Terry,DEN
1628464,5bb7cd4bf6fc0cd8aef92498,Daniel,Theis,BOS
202738,5bb7cd4bf6fc0cd8aef92499,Isaiah,Thomas,DEN
202498,5bb7cd4bf6fc0cd8aef9249a,Lance,Thomas,NYK
1629017,5bb7cd4bf6fc0cd8aef9249b,Khyri,Thomas,DET
202691,5bb7cd4bf6fc0cd8aef9249c,Klay,Thompson,GSW
202684,5bb7cd4bf6fc0cd8aef9249d,Tristan,Thompson,CLE
1628414,5bb7cd4bf6fc0cd8aef9249e,Sindarius,Thornwell,LAC
201229,5bb7cd4bf6fc0cd8aef9249f,Anthony,Tolliver,MIN
1626157,5bb7cd4bf6fc0cd8aef924a0,Karl-Anthony,Towns,MIN
1629018,5bb7cd4bf6fc0cd8aef924a1,Gary,Trent Jr.,POR
1629019,5bb7cd4bf6fc0cd8aef924a2,Allonzo,Trier,NYK
200782,5bb7cd4bf6fc0cd8aef924a3,PJ,Tucker,HOU
202323,5bb7cd4bf6fc0cd8aef924a4,Evan,Turner,POR
1626167,5bb7cd4bf6fc0cd8aef924a5,Myles,Turner,IND
202327,5bb7cd4bf6fc0cd8aef924a6,Ekpe,Udoh,UTA
1627755,5bb7cd4bf6fc0cd8aef924a7,Tyler,Ulis,GSW
1627756,5bb7cd4bf6fc0cd8aef924a8,Denzel,Valentine,CHI
202685,5bb7cd4bf6fc0cd8aef924a9,Jonas,Valanciunas,TOR
1627832,5bb7cd4bf6fc0cd8aef924aa,Fred,VanVleet,TOR
1629020,5bb7cd4bf6fc0cd8aef924ab,Jarred,Vanderbilt,DEN
203943,5bb7cd4bf6fc0cd8aef924ac,Noah,Vonleh,NYK
202696,5bb7cd4bf6fc0cd8aef924ad,Nikola,Vucevic,ORL
2548,5bb7cd4bf6fc0cd8aef924ae,Dwyane,Wade,MIA
1629021,5bb7cd4bf6fc0cd8aef924af,Moritz,Wagner,LAL
203079,5bb7cd4bf6fc0cd8aef924b0,Dion,Waiters,MIA
202689,5bb7cd4bf6fc0cd8aef924b1,Kemba,Walker,CHA
1629246,5bb7cd4bf6fc0cd8aef924b2,Tyrius,Walker,NYK
1629022,5bb7cd4bf6fc0cd8aef924b3,Lonnie,Walker IV,SAS
202322,5bb7cd4bf6fc0cd8aef924b4,John,Wall,WAS
1627820,5bb7cd4bf6fc0cd8aef924b5,Tyrone,Wallace,LAC
1628476,5bb7cd4bf6fc0cd8aef924b6,Derrick,Walton Jr.,CHI
202954,5bb7cd4bf6fc0cd8aef924b7,Brad,Wanamaker,BOS
203933,5bb7cd4bf6fc0cd8aef924b8,TJ,Warren,PHX
1629139,5bb7cd4bf6fc0cd8aef924b9,Yuta,Watanabe,MEM
1627362,5bb7cd4bf6fc0cd8aef924ba,Briante,Weber,MIA
204037,5bb7cd4bf6fc0cd8aef924bb,Travis,Wear,LAL
1629118,5bb7cd4bf6fc0cd8aef924bc,Thomas,Welsh,DEN
201566,5bb7cd4bf6fc0cd8aef924bd,Russell,Westbrook,OKC
1628401,5bb7cd4bf6fc0cd8aef924be,Derrick,White,SAS
1627855,5bb7cd4bf6fc0cd8aef924bf,Okaro,White,SAS
203912,5bb7cd4bf6fc0cd8aef924c0,CJ,Wilcox,IND
1629145,5bb7cd4bf6fc0cd8aef924c1,Isaiah,Wilkins,CHA
203710,5bb7cd4bf6fc0cd8aef924c2,C.J.,Williams,MIN
1626210,5bb7cd4bf6fc0cd8aef924c3,Alan,Williams,BKN
1629140,5bb7cd4bf6fc0cd8aef924c4,Johnathan,Williams,LAL
202355,5bb7cd4bf6fc0cd8aef924c5,Hassan,Whiteside,MIA
203952,5bb7cd4bf6fc0cd8aef924c6,Andrew,Wiggins,MIN
1629026,5bb7cd4bf6fc0cd8aef924c7,Kenrich,Williams,NOP
101150,5bb7cd4bf6fc0cd8aef924c8,Lou,Williams,LAC
1627786,5bb7cd4bf6fc0cd8aef924c9,Troy,Williams,NOP
101107,5bb7cd4bf6fc0cd8aef924ca,Marvin,Williams,CHA
1629057,5bb7cd4bf6fc0cd8aef924cb,Robert,Williams III,BOS
1628391,5bb7cd4bf6fc0cd8aef924cc,D.J.,Wilson,MIL
1626159,5bb7cd4bf6fc0cd8aef924cd,Justise,Winslow,MIA
1626174,5bb7cd4bf6fc0cd8aef924ce,Christian,Wood,MIL
1626153,5bb7cd4bf6fc0cd8aef924cf,Delon,Wright,TOR
1627824,5bb7cd4bf6fc0cd8aef924d0,Guerschon,Yabusele,BOS
201152,5bb7cd4bf6fc0cd8aef924d1,Thaddeus,Young,IND
201156,5bb7cd4bf6fc0cd8aef924d2,Nick,Young,GSW
1629027,5bb7cd4bf6fc0cd8aef924d3,Trae,Young,ATL
203469,5bb7cd4bf6fc0cd8aef924d4,Cody,Zeller,CHA
203092,5bb7cd4bf6fc0cd8aef924d5,Tyler,Zeller,MIL
1627790,5bb7cd4bf6fc0cd8aef924d6,Ante,Zizic,CLE
1627826,5bb7cd4bf6fc0cd8aef924d7,Ivica,Zubac,LAL
1629190,5bbd55aa5a599a0015762b15,C.J.,Anderson,ATL
203805,5bbd55aa5a599a0015762b16,Will,Cherry,GSW
1628429,5bbd55aa5a599a0015762b17,Charles,Cooke,MIA
203962,5bbd55aa5a599a0015762b18,Josh,Huestis,SAS
1629354,5bbd55aa5a599a0015762b19,Donte,Ingram,DAL
1629165,5bbd55aa5a599a0015762b1a,Nick,King,BOS
202732,5bbd55aa5a599a0015762b1b,DeAndre,Liggins,MIA
1629102,5bbd55ab5a599a0015762b1c,Brandon,Sampson,HOU
203474,5bbd55ab5a599a0015762b1d,DJ,Stephens,MEM
1626173,5bbd55ab5a599a0015762b1e,Rashad,Vaughn,DAL
